ID,Type,SKU,Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global
5729,simple,COCO505,Teak Root Wood Console Table in Silver Leaf,1,0,visible,"<table id=""display-1159"" class=""x-field x-table-plain x-form-item x-box-item x-field-default x-hbox-form-item multi-line-content"" cellpadding=""0""><tbody><tr id=""display-1159-inputRow""><td id=""display-1159-bodyEl"" class=""x-form-item-body "" role=""presentation"" colspan=""2""><div id=""display-1159-inputEl"" class=""x-form-display-field"" aria-invalid=""false"" data-errorqtip="""">Silver Leaf Teak Root Console Specifications (L*W*H) 200X61X79cm 300kg in weight Custom made to order due to root wood variations each piece will vary slightly from piece to piece Made to order 12-14 weeks ETA on arrival</div></td></tr></tbody></table>","<table id=""display-1159"" class=""x-field x-table-plain x-form-item x-box-item x-field-default x-hbox-form-item multi-line-content"" cellpadding=""0""><tbody><tr id=""display-1159-inputRow""><td id=""display-1159-bodyEl"" class=""x-form-item-body "" role=""presentation"" colspan=""2""><div id=""display-1159-inputEl"" class=""x-form-display-field"" aria-invalid=""false"" data-errorqtip="""">Silver Leaf Teak Root Console Specifications (L*W*H) 200X61X79cm 300kg in weight Custom made to order due to root wood variations each piece will vary slightly from piece to piece Made to order 12-14 weeks ETA on arrival</div></td></tr></tbody></table>",,,taxable,,400,200,61,79,0,,4500,5874,"Furniture > Tables > Consoles, Shop by Room > Dining (Room), Furniture, Shop by Room > Living (Room), Shop by Style > Modern Furniture (Style), NEW, Sale, Furniture > Tables > Sideboard &amp; Buffets, Furniture > Tables, Shop By Material > Wood (Material)","console, silver leaf, teak, teak root",,"https://www.cocolea.com.au/wp-content/uploads/2019/09/Photo-21-9-19-4-29-48-pm.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/09/Photo-21-9-19-4-29-48-pm.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/09/Photo-21-9-19-4-30-06-pm.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/09/IMG_4188.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/09/IMG_4190.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/09/IMG_4191.jpg",,,,,"COCO158, COCO188, COCO200, COCO101, COCO202",,,,0,upi-identifier-exists,no,0,1,google-product-category,Furniture &gt; Cabinets &amp; Storage &gt; Buffets &amp; Sideboards,0,1,,,,,,,,,,,,,,,,
22844,simple,COCO505-1,Aurum Gold Leaf Teak Coffee Table - Round,1,0,visible,"&nbsp;Specifications:Diameter: 120-130cm diameter table top in irregular shapeHeight: 40cm heightWeight: 100 kgMaterials: 24ct gold leaf, teak wood&nbsp;",A statement piece of admiration and amazement. Layered in 24ct gold leaf overlay with a clear PU layer on the table top for long lasting durability and protection this piece brings a vibe of energy and power into your fit out. The natural teak root wood shape is preserved and connects one with nature and the heritage of the table design form the teak tree. Can be done with or without glass on the top,,,taxable,,150,120,120,40,0,,,4495,"Shop by Style > Black and Gold (Style), Furniture > Tables > Center Table, Furniture > Tables > Coffee Table, Furniture > Tables > Coffee Tables, Furniture, Shop by Style > Gold and Silver Leaf (Style), Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Melbourne Furniture, Shop by Style > Modern Furniture (Style), NEW, Shop by Brand > Scarlets Splendor, Furniture > Tables, Shop By Material > Wood (Material)","gold leaf, teak, teak root",,"https://www.cocolea.com.au/wp-content/uploads/2021/06/PHOTO-2020-10-05-19-28-28-2.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/06/Photo-3-10-19-1-31-57-pm-2.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/06/Photo-3-10-19-1-31-57-pm-2-2.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/06/PHOTO-2020-10-05-19-28-29-2.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/06/Photo-3-10-19-1-31-57-pm-1-2.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/06/Photo-3-10-19-1-31-57-pm-3-2.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/06/DSCN0310-scaled.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/06/DSCN0304-scaled.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/06/DSCN0309-scaled.jpg",,,,,"BRAB033, COCO158, COCO101, COCO202",,,,0,upi-identifier-exists,no,0,1,google-product-category,Furniture &gt; Cabinets &amp; Storage &gt; Buffets &amp; Sideboards,0,1,,,,,,,,,,,,,,,,
22845,simple,COCO505-1-1,Aurum Tres Gold Leaf Teak Coffee Table - Round,1,0,visible,"&nbsp;Specifications:Diameter: 120-130cm diameter table top in irregular shapeHeight: 40cm heightWeight: 100 kgMaterials: 24ct gold leaf, teak wood&nbsp;",A statement piece of admiration and amazement. Layered in 24ct gold leaf overlay with a clear PU layer on the table top for long lasting durability and protection this piece brings a vibe of energy and power into your living room. The natural teak root wood shape is preserved and connects one with nature and the heritage of the table design form the teak tree. The table top is suspended by three iron legs for a minimalist design and modern touch.,,,taxable,,150,120-130,120-130,40,0,,,4086.36,"Shop by Style > Black and Gold (Style), Furniture > Tables > Center Table, Furniture > Tables > Coffee Table, Furniture > Tables > Coffee Tables, Furniture, Shop by Style > Gold and Silver Leaf (Style), Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Melbourne Furniture, Shop by Style > Modern Furniture (Style), NEW, Shop by Brand > Scarlets Splendor, Furniture > Tables, Shop By Material > Wood (Material)","gold leaf, teak, teak root",,"https://www.cocolea.com.au/wp-content/uploads/2021/06/Photo-4-10-19-5-46-02-pm-5.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/06/Photo-4-10-19-5-46-02-pm-1-5.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/06/Photo-4-10-19-5-46-02-pm-2-5.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/06/Photo-4-10-19-5-46-02-pm-4-5.jpg",,,,,"COCO214, BRAB033, COCO505-1, KOKE015, COCO237, COCO025, BRAB002, COCO144, COCO653, COCO158, ESSE009, COCO672, COCO900-2, COCO457, COCO900, COCO134, COCO184, COCO656, COCO101, COCO517-1",,,,0,upi-identifier-exists,no,0,1,google-product-category,Furniture &gt; Cabinets &amp; Storage &gt; Buffets &amp; Sideboards,0,1,,,,,,,,,,,,,,,,
6776,simple,COCO506,Admiral Pod Egg Chair in velvet and gold metal,1,0,visible,"<div class=""length""><div class=""std""><b>Length: </b>80 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>98 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>140-137 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>23.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Leather or velvet, wood, aluminium wrap in gold or sliver</div></div>","A panelled, polished gold aluminium body houses the luxuriously velvet upholstered interior of this cool pod egg chair! Ideal as an occasional chair or added as a feature in an office, kids or living room this piece pays homage to its World War II era. Whether playing the Bond villain, or getting lost in a good book, this chair offers the perfect space to let your imagination run wild. Customisation options can accomodate any upholstery requirements including leather or velvet in any colour as well as frame option in either gold or silver aluminium panelling. PLEASE ENTER YOUR PREFERENCE AT NOTES SECTION AT CHECK OUT or EMAIL US AFTER PROCESSING YOUR ORDER info@cocolea.com.au",,,taxable,,55,80,98,137,0,,,3172,"Shop By Material > Metal (Material) > Aluminium Furniture (Metal Material), Furniture > Chairs > Armchairs, Shop by Room > Bedroom (Room), Furniture > Chairs, Furniture > Chairs > Desk Chairs, Shop by Room > Dining (Room), Furniture > Chairs > Egg Chairs, Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop By Material > Leather (Material), Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Modern Furniture (Style), Shop by Room > Office (Room), Shop by Room, Shop by Style, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-20-8-19-1-50-01-pm.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-20-8-19-1-50-01-pm.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-20-8-19-1-49-56-pm.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-20-8-19-1-49-54-pm.jpg",,,,,"COCO019, COCO020, COCO214","COCO179, COCO232",,,0,upi-identifier-exists,no,1,1,google-product-category,"Furniture &gt; Chairs &gt; Arm Chairs\, Recliners &amp; Sleeper Chairs",1,1,,,,,,,,,,,,,,,,
6781,simple,COCO507,Take Flight Aluminium Aviator Wing Propellor Desk,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>230 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>120 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>80 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>75.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Aluminium wrap, wood, canvas</div></div>","Flying high in the corporate world? Or an aviation enthusiast? This aircraft inspired desk makes a big impact in any home or corporate office setting. Ideal as a stand-alone statement piece or paired with other designs, this sleek, crafted piece is all work, with just a little bit of play. Featuring soft close canvas lined shelving on the inside of the leg, there is ample space for all your office needs and completely on trend with all your aviator needs.",,,taxable,,75,230,120,80,0,,,5495,"Shop By Material > Metal (Material) > Aluminium Furniture (Metal Material), Shop By Material > Metal (Material) > Copper Furniture (Metal Material), Furniture > Desks, Furniture, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Modern Furniture (Style), NEW, Shop by Room > Office (Room), Shop by Room, Shop by Style, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-27-9-19-11-53-41-am.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-27-9-19-11-53-34-am.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-27-9-19-11-53-38-am.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-27-9-19-11-53-41-am.jpg",,,,,"COCO139, COCO224, COCO468, COCO163, COCO179",,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Office Furniture &gt; Desks,1,1,,,,,,,,,,,,,,,,
6788,simple,COCO508,Concorde Black Aluminium Aviator TV Cabinet,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>220 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>67 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>65 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>35.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Aluminium wrap, wood, canvas</div></div>","<div class=""short-description""><div class=""std"">Reminiscent of a vintage icebox, this piece has been designed and transformed into a modern, functional cabinet. This design works as a subtle yet stylish piece, front and centre in your home or a stylish bar for your rum and whisky. The panelled, studded black aluminium exterior and inner black canvas lined shelf offers a practical yet sophisticated and stylistic way to add storage and function to any living, office or cigar room.</div></div><div class=""additional_data""><div class=""length""></div></div>",,,taxable,,60,220,57,65,0,,,3905,"Shop By Material > Metal (Material) > Aluminium Furniture (Metal Material), Furniture > Bars &amp; Cabinets, Shop by Style > Black and Gold (Style), Furniture > Storage > Entertainment Units, Shop by Style > Industrial Aviator (Style), Shop by Style > Industrial Furniture (Style), Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Style > Modern Furniture (Style), Shop by Room > Office (Room), Furniture > Shelving, Shop by Room, Shop by Style, Furniture > Storage, Shop by Style > Vintage Furniture (Style)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-28-8-19-6-32-16-pm-2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-28-8-19-6-32-16-pm-2.jpg",,,,,"COCO022, COCO032, COCO164, COCO179",,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Cabinets &amp; Storage &gt; Buffets &amp; Sideboards,1,1,,,,,,,,,,,,,,,,
6796,simple,COCO510,Natural Teak Root Wood Console Table with resin top,1,0,visible,"<table id=""display-1159"" class=""x-field x-table-plain x-form-item x-box-item x-field-default x-hbox-form-item multi-line-content"" cellpadding=""0""><tbody><tr id=""display-1159-inputRow""><td id=""display-1159-bodyEl"" class=""x-form-item-body "" role=""presentation"" colspan=""2""><div id=""display-1159-inputEl"" class=""x-form-display-field"" aria-invalid=""false"" data-errorqtip=""""> Teak Root Console Specifications (L*W*H) 153X40X80cm 300kg in weight Custom made to order due to root wood variations each piece will vary slightly from piece to piece Made to order 12-14 weeks ETA on arrival</div></td></tr></tbody></table>","<table id=""display-1159"" class=""x-field x-table-plain x-form-item x-box-item x-field-default x-hbox-form-item multi-line-content"" cellpadding=""0""><tbody><tr id=""display-1159-inputRow""><td id=""display-1159-bodyEl"" class=""x-form-item-body "" role=""presentation"" colspan=""2""><div id=""display-1159-inputEl"" class=""x-form-display-field"" aria-invalid=""false"" data-errorqtip=""""> Teak Root Console Specifications (L*W*H) 153X40X80cm 300kg in weight Custom made to order due to root wood variations each piece will vary slightly from piece to piece Made to order 12-14 weeks ETA on arrival</div></td></tr></tbody></table>",,,taxable,,300,153,40,80,0,,3700,4295,"Furniture > Tables > Consoles, Shop by Room > Dining (Room), Furniture, Shop by Room > Living (Room), Shop by Style > Modern Furniture (Style), NEW, Shop by Room > Outdoor (Room), Furniture > Tables > Sideboard &amp; Buffets, Furniture > Tables, Shop By Material > Wood (Material)","console, resin, resin furniture, teak, teak root",,"https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-21-9-19-4-27-07-pm.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-21-9-19-4-27-07-pm.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-15-9-19-11-01-26-am.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-15-9-19-11-01-37-am.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/IMG_4251.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/IMG_4252.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/IMG_4255.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/IMG_4256.jpg",,,,,"COCO158, COCO188, COCO200, COCO101, COCO202",,,,0,upi-identifier-exists,no,0,1,google-product-category,Furniture &gt; Cabinets &amp; Storage &gt; Buffets &amp; Sideboards,0,1,,,,,,,,,,,,,,,,
6851,simple,COCO516,Cannon Teak Wood Stump and Brass Round  Coffee Table - Large,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>90 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>90 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>45 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>70.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>teak wood, brass</div></div>","<div class=""short-description""><div class=""std"">Cannon Teak Wood and Brass detail Round Coffee Table with 10mm glass top.</div><div class=""std"">Handcrafted using with teak wood and brass corner detail Can be customised to any requirements please contact us for a customised quote info@cocolea.com.au</div><div><div class=""footer-container""><div class=""footer-links-inner""><div class=""container""><div class=""footer_main""></div></div></div></div></div></div>",,,taxable,,70,100,100,45,1,,,2525,"Shop By Material > Metal (Material) > Brass Furniture (Metal Material), Furniture > Tables > Center Table, Furniture > Tables > Coffee Table, Furniture > Tables > Coffee Tables, Furniture, Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Room > Office (Room), Shop by Room > Outdoor (Room), Furniture > Tables, Shop By Material > Wood (Material)","round coffee table, teak, teak root, wood coffee table",,"https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-19-9-17-12-39-59-pm-3.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-19-9-17-10-57-30-am.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-19-9-17-12-39-57-pm-3.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-19-9-17-12-39-59-pm-3.jpg",,,,,"COCO188, COCO202",COCO147,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Tables &gt; Accent Tables &gt; Coffee Tables,1,1,,,,,,,,,,,,,,,,
6856,simple,COCO516-2,Cannon Teak Wood Stump and Brass Round  Coffee Table - Small,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>90 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>90 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>45 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>70.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>teak wood, brass</div></div>","<div class=""short-description""><div class=""std""> Cannon Teak Wood and Brass detail Round Coffee Table with 10mm glass top.</div><div class=""std"">Handcrafted using with teak wood and brass corner detail Can be customised to any requirements please contact us for a customised quote info@cocolea.com.au</div><div><div class=""footer-container""><div class=""footer-links-inner""><div class=""container""><div class=""footer_main""></div></div></div></div></div></div>",,,taxable,,55,60,60,45,0,,,1095,"Shop By Material > Metal (Material) > Brass Furniture (Metal Material), Furniture > Tables > Center Table, Furniture > Tables > Coffee Table, Furniture > Tables > Coffee Tables, Shop by Room > Living (Room), Shop by Style > Luxury Furniture (Style), Shop by Room > Mancave (Room), Shop by Style > Masculine Furniture (Style), Melbourne Furniture, Shop by Room > Office (Room), Shop by Room > Outdoor (Room), Sale, Shop By Material > Wood (Material)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-19-9-17-12-39-56-pm.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-19-9-17-12-39-56-pm.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-19-9-17-12-39-57-pm.jpg",,,,,"COCO188, COCO202",COCO147,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Tables &gt; Accent Tables &gt; Coffee Tables,1,1,,,,,,,,,,,,,,,,
6879,simple,COCO520,Brass and Crystal Horse Art Sculpture,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>50 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>31 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>75 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>15.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Brass, Quartz Crystal, Swarovski Crystal</div></div>","<div class=""short-description""><div class=""std"">Handcrafted Brass Horse head sculpture encrusted with a genuine Swarovski crystal in the eyes and teeth of the sculpture</div></div>",,,taxable,,15,50,31,75,0,,,9895,"Shop by Room > Bar (Room), Shop by Room > Dining (Room), Event Hire, Shop by Room > Living (Room), Shop by Room > Mancave (Room), Shop by Room > Office (Room), Homewares > Art > Sculptures","brass sculpture, horse sculpture, swarovski crystal sculpture",,"https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-15-9-19-11-08-08-am.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-15-9-19-11-08-04-am.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-15-9-19-11-08-17-am.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-15-9-19-11-08-14-am.jpg",,,,,,,,,0,google-product-category,Home &amp; Garden &gt; Decor &gt; Artwork &gt; Sculptures &amp; Statues,0,1,,,,,,,,,,,,,,,,,,,,
11399,simple,COCO520-1,Calu Aluminium Horse Sculpture with Crystal and Quartz Stone,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>50 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>31 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>75 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>15.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Brass, Quartz Crystal, Swarovski Crystal</div></div>","<div class=""short-description""><div class=""std"">Handcrafted Aluminium Horse head sculpture with thousands of genuine Swarovski crystals and quartz stone mohawk. Customised to your requirements. This brass sculpture is ready to display in your residence of office space. Also available in brass<div class=""short-description""><strong>Price on Application enquire directly info@cocoela.com.au</strong></div></div></div>",,,taxable,,15,50,31,75,0,,,7695,"Event Hire, Homewares > Art > Sculptures","brass sculpture, horse sculpture, swarovski crystal sculpture",,"https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-12-02-15.54.33_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-12-02-15.54.33_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-12-02-15.55.13_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-12-02-15.55.17_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-12-02-15.54.48_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-12-02-15.55.26_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-12-02-15.55.30_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-12-02-15.54.53_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-12-02-15.55.41_1.jpg",,,,,,,,,0,google-product-category,Home &amp; Garden &gt; Decor &gt; Artwork &gt; Sculptures &amp; Statues,0,1,,,,,,,,,,,,,,,,,,,,
11413,simple,COCO520-1-1,Calu Brass Horse Sculpture with Crystal and Quartz Stone,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>50 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>31 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>75 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>15.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Brass, Quartz Crystal, Swarovski Crystal</div></div>","<div class=""short-description""><div class=""std"">Handcrafted Aluminium Horse head sculpture with thousands of genuine Swarovski crystals and quartz stone mohawk. Customised to your requirements. This brass sculpture is ready to display in your residence of office space. Also available in Aluminium<div class=""short-description""><strong>Price on Application enquire directly info@cocoela.com.au</strong></div></div></div>",,,taxable,,15,50,31,75,0,,,8795,"Event Hire, Homewares > Art > Sculptures","brass sculpture, horse sculpture, swarovski crystal sculpture",,https://www.cocolea.com.au/wp-content/uploads/2019/12/5aa89f21-6d41-48c1-80e2-dd9cf1886f3c_1.jpg,,,,,,,,,0,google-product-category,Home &amp; Garden &gt; Decor &gt; Artwork &gt; Sculptures &amp; Statues,0,1,,,,,,,,,,,,,,,,,,,,
11429,simple,COCO520-1-1-1,Sfixo Octopus Sculpture - Crystal embellished,1,0,visible,"<div class=""length""><div class=""std""><b>Length: </b>75cm</div></div><div class=""width""><div class=""std""><b>Width: </b>70cm</div></div><div class=""height""><div class=""std""><b>Height: </b>30cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>15.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Brass, Swarovski Crystal</div></div>","<div class=""short-description""><div class=""std"">Handcrafted Brass octopus sculpture with hundreds of hand placed genuine Swarovski crystals. Also available in Aluminium and without Swarovski detail.<div class=""short-description""><strong>Price on Application enquire directly info@cocoela.com.au</strong></div></div></div>",,,taxable,,15,50,31,75,0,,,6995,"Event Hire, NEW, Homewares > Art > Sculptures","brass sculpture, swarovski crystal sculpture",,"https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.47.55_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.47.19_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.47.29_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.47.39_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.51.54_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.47.48_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-13.01.22_1.jpg",,,,,,,,,0,google-product-category,Home &amp; Garden &gt; Decor &gt; Artwork &gt; Sculptures &amp; Statues,0,1,,,,,,,,,,,,,,,,,,,,
11440,simple,COCO520-1-1-1-1,Palm Open Brass Hand Sculpture - Swarovski embellished,1,0,visible,"<div class=""length""><div class=""std""><div class=""std""><div class=""length""><div class=""std""><b>Length: </b>16cm</div></div><div class=""width""><div class=""std""><b>Width: </b>10cm</div></div><div class=""height""><div class=""std""><b>Height:</b>26 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>0.7 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Brass, Swarovski Crystal</div><div><b>From $165 - $275</b></div></div></div></div></div>","<div class=""short-description""><div class=""std""><div class=""std"">Add a touch of bling and glam to your table, bookshelf, bar or console to any living or workspace with this cool handcrafted brass hand sculpture featuring hand placed genuine Swarovski crystals. Also available without Swarovski $165 (please enquire with us).</div><div class=""std""><strong>Enquire for customised Swarovski colours preferences at info@cocolea.com.au</strong><div class=""short-description"">&nbsp;</div></div></div></div>",,,taxable,,0.7,16,10,26,0,,270,350,"Event Hire, Homewares > Art > Sculptures","#handsculpture #brasshands #swarovskiembelished #sculptures, brass sculpture, swarovski crystal sculpture",,"https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.29.47_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.29.31_1.jpg",,,,,"COCO520-1-1-1-1-1-1-1, COCO95, COCO520-1-1-1-1-1-1, COCO520-1-1-1-1-1-1-1-1, COCO520-1-1-1-1-1-1-1-1-1, COCO520-1-1-1-1-1",,,,0,google-product-category,Home &amp; Garden &gt; Decor &gt; Artwork &gt; Sculptures &amp; Statues,0,1,,,,,,,,,,,,,,,,,,,,
